Patch ID,Vendor,Drop Reason,Details
RHBA-2025:20226,Red Hat,Not System Critical,Component 'numactl' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20227,Red Hat,Not System Critical,Component 'strace' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20228,Red Hat,Not System Critical,Component 'fwupd' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20229,Red Hat,Not System Critical,Component 'tuned' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20230,Red Hat,Not System Critical,Component 'libnftnl' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20232,Red Hat,Not System Critical,Component 'openldap' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20233,Red Hat,Not System Critical,Component 'util-linux' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20234,Red Hat,Not System Critical,Component 'ktls-utils' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20235,Red Hat,Not System Critical,Component 'kmod' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20236,Red Hat,Not System Critical,Component 'other' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20237,Red Hat,Not System Critical,Component 'sqlite' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20256,Red Hat,Not System Critical,Component 'rteval' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20258,Red Hat,Not System Critical,Component 'java' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20260,Red Hat,Not System Critical,Component 'exiv2' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20261,Red Hat,Not System Critical,Component 'mod_proxy_cluster' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20262,Red Hat,Not System Critical,Component 'libfprint' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20263,Red Hat,Not System Critical,Component 'conmon' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20264,Red Hat,Not System Critical,Component 'buildah' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20265,Red Hat,Not System Critical,Component 'python-podman' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20266,Red Hat,Not System Critical,Component 'xdg-user-dirs' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20267,Red Hat,Not System Critical,Component 'cockpit-image-builder' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20268,Red Hat,Not System Critical,Component 'augeas' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20269,Red Hat,Not System Critical,Component 'nmstate' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20270,Red Hat,Not System Critical,Component 'bootc' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20271,Red Hat,Not System Critical,Component 'valgrind' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20273,Red Hat,Not System Critical,Component 'emacs' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20274,Red Hat,Not System Critical,Component 'gvisor-tap-vsock' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20275,Red Hat,Not System Critical,Component 'xdg-desktop-portal' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20276,Red Hat,Not System Critical,Component 'rpm-ostree' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20278,Red Hat,Not System Critical,Component 'mutter' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20279,Red Hat,Not System Critical,Component 'skopeo' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20280,Red Hat,Not System Critical,Component 'taglib' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20281,Red Hat,Not System Critical,Component 'wireplumber' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20282,Red Hat,Not System Critical,Component 'container-selinux' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20283,Red Hat,Not System Critical,Component 'pcp' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20284,Red Hat,Not System Critical,Component 'rust' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20285,Red Hat,Not System Critical,Component 'setroubleshoot' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20286,Red Hat,Not System Critical,Component 'gnome-initial-setup' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20287,Red Hat,Not System Critical,Component 'annobin' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20288,Red Hat,Not System Critical,Component 'ptyxis' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20289,Red Hat,Not System Critical,Component 'debugedit' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20290,Red Hat,Not System Critical,Component 'mingw-qemu-ga-win' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20291,Red Hat,Not System Critical,Component 'cloud-init' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20292,Red Hat,Not System Critical,Component 'gnome-text-editor' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20294,Red Hat,Not System Critical,Component 'libguestfs' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20295,Red Hat,Not System Critical,Component 'ibus-anthy' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20296,Red Hat,Not System Critical,Component 'gtk3' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20297,Red Hat,Not System Critical,Component 'netavark' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20298,Red Hat,Not System Critical,Component 'edk2' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20299,Red Hat,Not System Critical,Component 'ostree' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20300,Red Hat,Not System Critical,Component 'gtk4' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20301,Red Hat,Not System Critical,Component 'papers' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20302,Red Hat,Not System Critical,Component 'python-virt-firmware' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20303,Red Hat,Not System Critical,Component 'kdump-anaconda-addon' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20304,Red Hat,Not System Critical,Component 'libtiff' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20305,Red Hat,Not System Critical,Component 'enchant2' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20306,Red Hat,Not System Critical,Component 'oci-seccomp-bpf-hook' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20307,Red Hat,Not System Critical,Component 'postgresql-jdbc' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20308,Red Hat,Not System Critical,Component 'sscg' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20309,Red Hat,Not System Critical,Component 'WALinuxAgent' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20310,Red Hat,Not System Critical,Component 'crun' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20311,Red Hat,Not System Critical,Component 'gnome-kiosk' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20313,Red Hat,Not System Critical,Component 'tftp' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20314,Red Hat,Not System Critical,Component 'lorax' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20315,Red Hat,Not System Critical,Component 'python-blivet' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20316,Red Hat,Not System Critical,Component 'nbdkit' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20317,Red Hat,Not System Critical,Component 'wayland-protocols' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20318,Red Hat,Not System Critical,Component 'mod_auth_openidc' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20320,Red Hat,Not System Critical,Component 'redhat-rpm-config' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20321,Red Hat,Not System Critical,Component 'python-rpm-macros' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20322,Red Hat,Not System Critical,Component 'gnome-software' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20323,Red Hat,Not System Critical,Component 'anaconda' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20324,Red Hat,Not System Critical,Component 'azure-vm-utils' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20325,Red Hat,Not System Critical,Component 'ibus' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20326,Red Hat,Not System Critical,Component 'libspelling' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20327,Red Hat,Not System Critical,Component 'redhat-logos' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20328,Red Hat,Not System Critical,Component 'tog-pegasus' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20330,Red Hat,Not System Critical,Component 'cmake' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20331,Red Hat,Not System Critical,Component 'accountsservice' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20332,Red Hat,Not System Critical,Component 'gnome-control-center' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20333,Red Hat,Not System Critical,Component 'gnome-session' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20334,Red Hat,Not System Critical,Component 'gnome-desktop3' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20335,Red Hat,Not System Critical,Component 'openblas' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20336,Red Hat,Not System Critical,Component 'ipa' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20338,Red Hat,Not System Critical,Component 'libnbd' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20339,Red Hat,Not System Critical,Component 'dyninst' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20340,Red Hat,Not System Critical,Component 'libadwaita' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20341,Red Hat,Not System Critical,Component 'llvm' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20342,Red Hat,Not System Critical,Component 'plymouth' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20343,Red Hat,Not System Critical,Component 'gnome-shell-extension-dash-to-dock' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20344,Red Hat,Not System Critical,Component 'gnome-shell-extension-dash-to-panel' is not in the whitelist or matches an explicit blacklist
RHBA-2025:20345,Red Hat,Not System Critical,Component 'freeradius' is not in the whitelist or matches an explicit blacklist
